Table S9. Functional annotation and RPKM values for all libraries.,,,,,,,,,
Locus,Functional Annotation,Hypoxia,At Infection,YEB+Pilch,Mefenoxam T,Mefenoxam C,Temp 0C,Temp 35C,Temp Room
PYU1_G009752,Similar to SPBC30D10.14: Uncharacterized AIM2 family protein C30D10.14 (Schizosaccharomyces pombe),6.362831,15.776734,8.18931,5.945912,4.920935,5.690322,16.416167,8.287638
PYU1_G009753,Protein of unknown function,1.129482,5.780269,1.1472,0.574951,1.0301,1.618476,0.956809,1.087136
PYU1_G009754,Similar to nusG: Transcription antitermination protein nusG (Streptomyces coelicolor),32.537415,24.919381,68.824762,15.51305,18.242255,13.592044,22.324206,84.093765
PYU1_G009755,Similar to Afmid: Probable arylformamidase (Mus musculus),296.480336,888.893789,353.517692,430.261764,460.854523,385.559849,68.58513,318.210243
PYU1_G009756,Protein of unknown function,20.433801,40.937039,12.441694,32.13018,31.819268,27.043394,4.851391,14.391212
PYU1_G009757,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G009758,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),0.113558,0.737907,0.179521,0.336039,0,0.282207,0.365476,0.528296
PYU1_G009759,Protein of unknown function,0.08227,0,0.291003,0.712092,0,0.334103,0.756267,0.164742
PYU1_G009760,Similar to FAM155A: Transmembrane protein FAM155A (Homo sapiens),8.686919,172.933901,12.137653,13.507014,28.781181,11.870872,0.952807,13.633949
PYU1_G009761,Protein of unknown function,46.143605,117.815478,80.391726,44.176268,63.911306,80.122916,23.239958,43.865718
PYU1_G009762,Similar to ycf45: Uncharacterized protein ycf45 (Porphyra purpurea),1.54,4.174639,2.174824,1.517725,0.722086,3.804784,0.798687,2.016909
PYU1_G009763,Similar to ORF92: Uncharacterized 29.3 kDa protein (Orgyia pseudotsugata multicapsid polyhedrosis virus),0,0,3.842089,0,0.117933,0.121291,0.060377,0.514546
PYU1_G009764,Protein of unknown function,67.189658,19.01327,8.223322,3.848243,2.384394,3.853608,4.185347,4.734722
PYU1_G009765,Similar to tuf1: Elongation factor Tu (Dinoroseobacter shibae (strain DFL 12)),431.126266,797.86835,712.573362,504.736703,438.838225,365.768969,491.019889,401.715046
PYU1_G009766,Protein of unknown function,1718.792061,497.375374,1675.530889,1025.835883,860.766575,1025.054482,1449.781636,1392.860431
PYU1_G009767,Similar to ATG1: Serine/threonine-protein kinase ATG1 (Cryptococcus neoformans),9.613341,12.874752,6.975862,11.868171,8.152391,11.048451,8.83552,4.306908
PYU1_G009768,Protein of unknown function,1.067449,0,0.58566,2.972956,2.269683,1.217905,0.404173,1.320874
PYU1_G009769,Protein of unknown function,0,0,0,0,0.684731,0,0,0
PYU1_G009770,Protein of unknown function,0.237211,0.770703,0,0,0,0,0.028629,0
PYU1_G009771,Protein of unknown function,0,0.19146,0.212933,0.398582,0.211683,0.108856,1.165026,0.144395
PYU1_G009772,Similar to DDB_G0287399: P17/29C-like protein DDB_G0287399 (Dictyostelium discoideum),0.087675,0.284859,0.138603,0,0.13779,0.244456,0.352718,0.425617
PYU1_G009773,Protein of unknown function,0,0,0.950759,0,0,1.00997,2.011008,0.998462
PYU1_G009774,Similar to PLEC1: Plectin-1 (Fragment) (Cricetulus griseus),4.985688,4.439039,2.91017,11.348859,5.077979,3.316421,6.08922,1.830728
PYU1_G009775,Similar to gpgA: Guanine nucleotide-binding protein subunit gamma (Dictyostelium discoideum),12.253107,39.566347,12.715625,6.584469,12.286586,7.922099,12.858827,13.794046
PYU1_G009776,Similar to rrp14: Ribosomal RNA-processing protein 14 (Schizosaccharomyces pombe),23.865038,6.691367,25.564069,22.674024,19.017801,7.481109,16.556869,7.94027
PYU1_G009777,Similar to CLPTM1L: Cleft lip and palate transmembrane protein 1-like protein (Pongo abelii),5.650957,9.20674,4.047647,7.306673,4.29646,6.575076,4.39266,2.243801
PYU1_G009778,Similar to Sgs3: Salivary glue protein Sgs-3 (Drosophila melanogaster),37.71345,1882.822895,27.504215,18.153826,51.928209,359.80806,24.551778,60.137724
PYU1_G009779,Similar to POD-1: Elicitin-like protein 1 (Pythium oligandrum),32.194754,1471.566603,21.487046,19.742286,41.18034,310.390872,21.12351,48.942021
PYU1_G009780,Protein of unknown function,77.479977,157.382431,28.232346,40.070186,35.757205,58.846586,40.511549,8.733523
PYU1_G009781,Protein of unknown function,49.568877,72.950978,25.263921,30.31689,22.772824,29.836919,33.989454,18.583331
PYU1_G009782,Protein of unknown function,101.058643,20.008623,66.746884,35.621158,40.184771,75.91607,113.595203,118.731725
PYU1_G009783,Protein of unknown function,0.43755,2.195751,0.73417,0.84097,2.026182,3.531957,0.401549,0.936554
PYU1_G009784,Protein of unknown function,8.829998,8.60665,1.956335,3.747163,9.531023,3.197,3.07761,0.601167
PYU1_G009785,Similar to GCN2: Serine/threonine-protein kinase GCN2 (Saccharomyces cerevisiae),10.298511,13.754129,5.793932,7.362878,9.464111,11.006961,7.384823,1.933371
PYU1_G009786,Protein of unknown function,2.93797,2.584965,5.536763,4.316326,4.313807,7.916854,3.307442,6.026764
PYU1_G009787,Similar to hsf1: Heat shock factor protein (Schizosaccharomyces pombe),8.367333,2.711313,1.537934,3.803196,4.039685,0.923272,5.339918,1.733074
PYU1_G009788,Protein of unknown function,1.647672,0,0.153409,0.957202,0,0,0.839348,0.51688
PYU1_G009789,Protein of unknown function,19.738977,12.611496,23.959628,6.265321,13.448462,7.336367,13.571534,10.492257
PYU1_G009790,Similar to TIPIN: TIMELESS-interacting protein (Gallus gallus),11.895077,9.16304,4.92825,13.424754,11.266553,4.627116,7.759092,2.821579
PYU1_G009791,Similar to VPS27: Vacuolar protein sorting-associated protein 27 (Saccharomyces cerevisiae),75.195605,120.620609,106.028815,90.876452,96.737004,88.213526,46.959871,124.428873
PYU1_G009792,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),1.866272,1.069477,1.572269,2.055981,1.773665,1.899232,1.709223,0.722878
PYU1_G009793,Protein of unknown function,54.755706,79.656346,209.224506,101.648502,64.401048,95.273401,193.089286,202.421754
PYU1_G009794,Protein of unknown function,13.106508,15.76762,17.26985,17.330878,9.442938,10.896482,11.283932,10.401176
PYU1_G009795,Similar to Ccdc104: Coiled-coil domain-containing protein 104 (Mus musculus),0.40472,1.972414,0.435869,0,0.318027,0.228958,0.488456,0.491174
PYU1_G009796,Protein of unknown function,7.42362,10.759182,8.849117,7.408741,3.253511,11.358654,5.486345,7.317457
PYU1_G009797,Similar to fhl1: Fork head transcription factor 1 (Schizosaccharomyces pombe),10.890569,14.585233,22.347342,20.20587,12.965678,18.877731,16.349787,24.391948
PYU1_G009798,Similar to RPS3AB: 40S ribosomal protein S3a-2 (Arabidopsis thaliana),5137.429937,2224.161625,4295.938264,4193.656385,3954.352069,4921.894103,6174.445688,5023.903471
PYU1_G009799,Similar to Ankfy1: Ankyrin repeat and FYVE domain-containing protein 1 (Mus musculus),1.359039,2.468076,0.945697,1.311274,1.141608,1.061566,1.296897,0.460954
PYU1_G009800,Protein of unknown function,4.151189,12.535958,3.644519,9.660559,4.100779,5.501998,3.134868,2.744483
PYU1_G009801,Protein of unknown function,0.361746,0,0.755622,0.379052,0.298239,0.703566,0.9104,0.93274
PYU1_G009802,Similar to tbcb: Tubulin-specific chaperone B (Dictyostelium discoideum),27.935764,27.210497,41.967772,20.758528,24.741038,34.487859,46.310233,58.621905
PYU1_G009803,Similar to ycf45: Uncharacterized protein ycf45 (Porphyra purpurea),3.545777,1.511547,5.171781,4.589006,3.407989,5.417354,6.417595,7.258411
PYU1_G009804,Similar to NLRC3: Protein NLRC3 (Homo sapiens),38.524041,12.842582,42.625679,32.234369,48.353424,12.642265,25.391631,52.082329
PYU1_G009805,Similar to Pgm3: Phosphoacetylglucosamine mutase (Mus musculus),107.24316,149.14628,151.471268,109.623149,133.865871,153.487269,89.515328,143.967895
PYU1_G009806,Protein of unknown function,9.623211,16.50004,17.555053,9.189137,13.420733,17.996082,9.942048,19.544625
PYU1_G009807,Similar to Phospho2: Pyridoxal phosphate phosphatase PHOSPHO2 (Mus musculus),3.76173,2.200948,3.121864,1.409295,1.806637,3.341236,2.262787,2.431502
PYU1_G009808,Protein of unknown function,2.404359,4.053695,1.983354,1.866543,2.037076,3.097815,7.570866,1.275844
PYU1_G009809,Similar to MIMI_L572: Putative AAA family ATPase L572 (Acanthamoeba polyphaga mimivirus),5.606025,84.887302,7.012509,6.226632,25.079391,4.907671,0.245612,2.567645
PYU1_G009810,Similar to MIMI_L572: Putative AAA family ATPase L572 (Acanthamoeba polyphaga mimivirus),2.954875,52.457439,5.844919,9.705827,4.527756,8.113396,0.178312,1.85281
PYU1_G009811,Similar to lonA: ATP-dependent protease La 1 (Bacillus subtilis),2.258064,26.433614,8.307664,4.462769,2.998157,12.431478,0.202605,1.036378
PYU1_G009812,Similar to SPAPJ696.02: SH3 domain-containing protein PJ696.02 (Schizosaccharomyces pombe),423.764731,124.782836,442.495019,218.88082,389.759028,828.607195,159.728195,238.613559
PYU1_G009813,Protein of unknown function,6.244574,1.387265,5.830292,6.60182,3.355183,11.258008,5.385102,3.549595
PYU1_G009814,Similar to SPAPJ696.02: SH3 domain-containing protein PJ696.02 (Schizosaccharomyces pombe),10.140762,1.280552,9.517467,6.162023,9.69906,18.347268,4.865157,6.080085
PYU1_G009815,Similar to arsB: Arsenite resistance protein arsB (Bacillus subtilis),11.755278,12.799683,8.747548,4.24854,9.532914,6.347187,8.936522,15.195894
PYU1_G009816,Protein of unknown function,51.310313,54.027236,50.154594,22.061419,32.444489,23.957344,45.340083,58.987527
PYU1_G009817,Protein of unknown function,44.495752,4.015766,13.233507,10.640053,6.463142,5.512088,15.296891,7.227373
PYU1_G009818,Protein of unknown function,59.64955,20.833866,60.126956,15.633756,22.349941,30.702466,78.129423,81.908006
PYU1_G009819,Protein of unknown function,11.681013,6.400608,21.941611,5.329927,6.552182,14.029831,22.074826,28.708273
PYU1_G009820,Protein of unknown function,2.87734,1.93752,3.035604,0.352935,0.92783,3.248313,3.231551,4.200033
PYU1_G009821,Protein of unknown function,12.273483,19.567309,19.027872,5.270332,7.567397,10.45065,20.65951,30.093922
PYU1_G009822,Protein of unknown function,7.431967,13.087181,15.734069,16.074042,18.115283,11.463011,12.08418,29.415122
PYU1_G009823,Similar to BCS1L: Mitochondrial chaperone BCS1 (Bos taurus),0.774377,3.261078,1.418173,20.665943,1.070962,1.875564,0.431351,0.154223
PYU1_G009824,Similar to bcs1l: Mitochondrial chaperone BCS1 (Xenopus laevis),3.962803,59.095643,3.679499,3.325017,14.379357,3.081009,0,1.542229
PYU1_G009825,Similar to Rv2228c: Uncharacterized protein Rv2228c/MT2287 (Mycobacterium tuberculosis),0.557984,2.522299,0,2.297284,0.610033,0.941108,0,0.942162
PYU1_G009826,Protein of unknown function,9.675799,16.862072,9.995556,24.824411,37.884753,0.635104,8.309416,1.483568
PYU1_G009827,Similar to Dynein 14 kDa light chain%2C flagellar outer arm (Chlamydomonas reinhardtii),0.352876,2.292999,0.278925,0,0,0.263796,0.283923,0
PYU1_G009828,Protein of unknown function,23.246558,6.356579,42.109673,15.277866,13.153115,19.149578,21.732239,43.525021
PYU1_G009829,Similar to bpr: Bacillopeptidase F (Bacillus subtilis),0,0.788218,0,0,0.381271,0,0,0
PYU1_G009830,Similar to bpr: Bacillopeptidase F (Bacillus subtilis),0,0,0,0,0,0.163542,0,0
PYU1_G009831,Similar to Rv2228c: Uncharacterized protein Rv2228c/MT2287 (Mycobacterium tuberculosis),0,0,0,0,0,0,0.327188,0
PYU1_G009832,Protein of unknown function,0,0,0,0,0,0,0.385868,0.206525
PYU1_G009833,Similar to Krt2: Keratin%2C type II cytoskeletal 2 epidermal (Rattus norvegicus),23.531688,4.811322,23.517621,7.303505,14.58438,32.083815,5.654628,9.924468
PYU1_G009834,Similar to rtoA: Protein rtoA (Dictyostelium discoideum),1.96885,2.023094,3.862487,1.684675,1.737239,20.11009,2.22924,2.107302
PYU1_G009835,Similar to DSPP: Dentin sialophosphoprotein (Homo sapiens),0,0,0,0.842338,0.223679,0.460097,0,0
PYU1_G009836,Similar to Krt2: Keratin%2C type II cytoskeletal 2 epidermal (Rattus norvegicus),23.793923,4.811322,23.644427,7.303505,14.952868,33.00135,5.748955,10.114171
PYU1_G009837,Protein of unknown function,31.438312,22.583376,26.795277,23.622531,45.484468,36.163884,13.496497,23.327115
PYU1_G009838,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),309.811977,347.546033,276.632812,470.575517,701.318879,218.302715,131.292873,41.468342
PYU1_G009839,Similar to slo-1: Calcium-activated potassium channel slo-1 (Caenorhabditis elegans),2.676405,6.791816,3.732878,1.811026,2.646401,2.629744,1.594632,3.164552
PYU1_G009840,Similar to Rv2228c: Uncharacterized protein Rv2228c/MT2287 (Mycobacterium tuberculosis),0,0,0.049632,0,0,0.345073,0.60626,0.193051
PYU1_G009841,Similar to Rv2228c: Uncharacterized protein Rv2228c/MT2287 (Mycobacterium tuberculosis),0,0,0.049632,0,0,0.345073,0.60626,0.193051
PYU1_G009842,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G009843,Similar to PPT2: Lysosomal thioesterase PPT2 (Homo sapiens),14.098725,31.376321,39.781976,22.51275,13.207558,35.660725,53.437249,43.19912
PYU1_G009844,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0.916827,1.702165,0.103527,0,0.262445,0.632457,0.632295,0.317907
PYU1_G009845,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),8.434594,6.779971,14.816752,4.960816,3.894213,7.979107,11.165284,11.87021
PYU1_G009846,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0,0.851083,0.207054,0,0,0.211701,0,0.296714
PYU1_G009847,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0.116661,0,0,0,0,0.282847,0.016426,0
PYU1_G009848,Protein of unknown function,0,0,0,0,0.370738,0,0,0
PYU1_G009849,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),3.865331,16.758264,6.217361,3.948457,4.403678,9.020425,1.567434,6.064431
PYU1_G009850,Protein of unknown function,2.689801,6.606021,1.814726,1.930357,1.624335,2.403187,1.840431,0.843085
PYU1_G009851,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),1.716052,15.092065,1.816087,5.74321,3.597402,9.088154,0.739453,1.556414
PYU1_G009852,Similar to DODA: DOPA 4%2C5-dioxygenase (Amanita muscaria),11.024336,9.199086,8.735869,7.518119,5.977272,6.112422,8.674218,6.263206
PYU1_G009853,Similar to Cab39: Calcium-binding protein 39 (Mus musculus),20.03715,10.103873,18.9579,10.647525,10.893574,20.55691,29.599928,12.511812
PYU1_G009854,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0.933288,2.653238,0.461064,1.035661,0.893799,0.322917,0.396581,0.377551
PYU1_G009855,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0.520707,0,1.02896,0,2.966473,0.504985,0.20948,0.631938
PYU1_G009856,Similar to ppt2-A: Lysosomal thioesterase PPT2-A (Xenopus laevis),0.227722,0,0.449998,0,1.252602,0.184039,0.091613,0.276367
PYU1_G009857,Similar to ppt2-B: Lysosomal thioesterase PPT2-B (Xenopus laevis),0,0,0,0,0,0.13272,0,0
PYU1_G009858,Similar to Ppt2: Lysosomal thioesterase PPT2 (Rattus norvegicus),0.115713,20.900606,0,0.342414,0.545558,0.093516,0,0
PYU1_G009859,Similar to Ppt2: Lysosomal thioesterase PPT2 (Rattus norvegicus),0,14.437996,0,0,0.392419,0.100899,0,0
PYU1_G009860,Similar to roco7: Probable serine/threonine-protein kinase roco7 (Dictyostelium discoideum),0,0,0,0,0,0,0,0
PYU1_G009861,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),0,56.477212,0.116379,0.435692,2.117236,0.118991,0,0
PYU1_G009862,Protein of unknown function,0,2.693717,0,0,1.156398,0.335022,0,0
PYU1_G009863,Similar to CCT2: T-complex protein 1 subunit beta (Bos taurus),37.322794,38.967551,63.771619,60.267815,44.713535,69.614239,32.277496,64.387605
PYU1_G009864,radial spoke protein 3,0,0.441804,0.131668,0.85508,1.063187,0.109896,0,0.220038
PYU1_G009865,Similar to Tfe3: Transcription factor E3 (Mus musculus),128.236542,315.053364,136.72845,210.776999,349.735197,154.916822,71.157038,190.877401
PYU1_G009866,Protein of unknown function,0,0,0,0,0.406689,0,0,0
PYU1_G009867,Protein of unknown function,0.449452,0,0.118421,0.443336,0.470903,0.121078,0,0
PYU1_G009868,Protein of unknown function,0,0,0.152714,1.143445,0.607273,0.019518,0,0
PYU1_G009869,Protein of unknown function,0,0,0,0.009779,0.207751,0,0,0
PYU1_G009870,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G009871,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G009872,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G009873,Protein of unknown function,0.157557,0,0.124538,0.466238,1.968539,0.015917,0,0
PYU1_G009874,Protein of unknown function,0,0,0.114406,0,0,0.116974,0,0
PYU1_G009875,Protein of unknown function,4.34478,1.1465,8.576933,1.04422,2.218303,1.99629,5.004148,3.654446
PYU1_G009876,Protein of unknown function,4.26366,0,8.922383,0,0,1.189907,0.9181,6.105101
PYU1_G009877,Protein of unknown function,36.823608,13.230573,60.76399,17.574788,24.335666,38.23632,34.716095,92.255334
PYU1_G009878,Protein of unknown function,13.37969,16.271081,17.990198,9.740667,8.784964,10.724402,10.5642,17.013749
PYU1_G009879,Protein of unknown function,0.381232,0,0,0,0,0,0,0
PYU1_G009880,Similar to sob: Protein sister of odd and bowel (Drosophila melanogaster),8.447955,4.413549,7.639469,0,4.446628,3.211674,3.487211,7.559525
PYU1_G009881,Protein of unknown function,10.15301,5.016534,10.769217,5.447663,7.076683,9.512306,5.548598,7.141015
PYU1_G009882,Similar to At5g01750: UPF0706 protein At5g01750 (Arabidopsis thaliana),49.763487,131.38733,115.975362,125.044841,127.120494,774.692381,5.447387,113.794177
PYU1_G009883,Similar to At5g01750: UPF0706 protein At5g01750 (Arabidopsis thaliana),85.303411,285.157542,219.599797,312.968009,181.453954,619.119977,2.529834,99.063037
PYU1_G009884,Similar to At5g01750: UPF0706 protein At5g01750 (Arabidopsis thaliana),91.52579,314.216269,243.654943,350.028776,201.709627,712.123142,3.065564,114.22819
PYU1_G009885,Similar to At5g01750: UPF0706 protein At5g01750 (Arabidopsis thaliana),91.52579,314.216269,243.654943,350.028776,201.709627,712.123142,3.065564,114.22819
PYU1_G009886,Protein of unknown function,6.409603,7.446972,25.990516,27.149882,30.093729,206.482818,1.701929,13.468676
PYU1_G009887,Similar to KOB1: Probable voltage-gated potassium channel subunit beta (Oryza sativa subsp. japonica),5.947326,1.63689,0.796457,0,0.593838,2.725466,1.317438,0.101905
PYU1_G009888,Protein of unknown function,0,0.306014,1.240805,4.459434,0,1.623873,2.03097,2.336931
PYU1_G009889,Similar to ZDHHC9: Palmitoyltransferase ZDHHC9 (Bos taurus),6.582881,17.093864,8.261245,8.616633,8.133134,11.810016,6.03382,11.842369
PYU1_G009890,Protein of unknown function,10.401807,9.290561,16.111661,8.985699,5.700155,9.786864,12.316682,17.238846
PYU1_G009891,Protein of unknown function,0.109324,1.457211,0.354516,0.265443,0.563896,2.029841,0,0.072575
PYU1_G009892,Protein of unknown function,1.834677,3.152874,0.767043,0.717901,2.011204,1.568514,0.551432,1.373986
PYU1_G009893,Similar to dif-1: Protein dif-1 (Caenorhabditis elegans),46.858118,38.359966,47.869153,62.207478,49.423995,186.173879,8.455657,25.598306
PYU1_G009894,Protein of unknown function,6.999999,12.271955,13.240339,31.490465,16.208116,39.072886,8.998294,9.021804
